"Value","Timestamp"
"459914.884615","2024-09-23T08:00:00.000Z"
"459914.884615","2024-09-23T21:00:00.000Z"
"459022.5","2024-09-24T04:00:00.000Z"
"459022.5","2024-09-24T17:00:00.000Z"
"459022.5","2024-09-25T04:00:00.000Z"
"459022.5","2024-09-25T17:00:00.000Z"
"458592.833333","2024-09-26T04:00:00.000Z"
"458592.833333","2024-09-26T17:00:00.000Z"
"458592.833333","2024-09-27T06:00:00.000Z"
"458592.833333","2024-09-27T19:00:00.000Z"
"471289.822581","2024-09-28T04:00:00.000Z"
"471289.822581","2024-09-28T17:00:00.000Z"
"471289.822581","2024-09-29T04:00:00.000Z"
"471289.822581","2024-09-29T17:00:00.000Z"
"471289.822581","2024-09-30T06:00:00.000Z"
"471289.822581","2024-09-30T19:00:00.000Z"
"471537.961538","2024-10-01T04:00:00.000Z"
"471537.961538","2024-10-01T17:00:00.000Z"
"476153.346154","2024-10-02T04:00:00.000Z"
"476153.346154","2024-10-02T17:00:00.000Z"
"477058.323529","2024-10-03T04:00:00.000Z"
"477058.323529","2024-10-03T17:00:00.000Z"
"477878.287879","2024-10-04T04:00:00.000Z"
"477878.287879","2024-10-04T17:00:00.000Z"
"477646.558824","2024-10-05T04:00:00.000Z"
"477646.558824","2024-10-05T17:00:00.000Z"
"479285.214286","2024-10-06T04:00:00.000Z"
"479285.214286","2024-10-06T17:00:00.000Z"
"478965.017241","2024-10-07T04:00:00.000Z"
"478965.017241","2024-10-07T17:00:00.000Z"
"478965.017241","2024-10-08T06:00:00.000Z"
"478965.017241","2024-10-08T19:00:00.000Z"
"478965.017241","2024-10-09T04:00:00.000Z"
"478965.017241","2024-10-09T17:00:00.000Z"
"478234.794118","2024-10-10T04:00:00.000Z"
"478234.794118","2024-10-10T17:00:00.000Z"
"478234.794118","2024-10-11T04:00:00.000Z"
"478234.794118","2024-10-11T17:00:00.000Z"
"476485.986486","2024-10-12T04:00:00.000Z"
"476485.986486","2024-10-12T17:00:00.000Z"
"476485.986486","2024-10-13T06:00:00.000Z"
"476485.986486","2024-10-13T19:00:00.000Z"
"477499.5","2024-10-14T04:00:00.000Z"
"477499.5","2024-10-14T17:00:00.000Z"
"477178.987179","2024-10-15T04:00:00.000Z"
"477178.987179","2024-10-15T17:00:00.000Z"
"476521.23913","2024-10-16T04:00:00.000Z"
"476521.23913","2024-10-16T17:00:00.000Z"
"476976.244186","2024-10-17T04:00:00.000Z"
"476976.244186","2024-10-17T17:00:00.000Z"
"476976.244186","2024-10-18T04:00:00.000Z"
"476976.244186","2024-10-18T17:00:00.000Z"
"476666.166667","2024-10-19T04:00:00.000Z"
"476666.166667","2024-10-19T17:00:00.000Z"
"476666.166667","2024-10-20T04:00:00.000Z"
"476666.166667","2024-10-20T17:00:00.000Z"
"476666.166667","2024-10-21T04:00:00.000Z"
"476666.166667","2024-10-21T17:00:00.000Z"
"486470.088235","2024-10-22T04:00:00.000Z"
"486470.088235","2024-10-22T17:00:00.000Z"
"475945.445946","2024-10-23T04:00:00.000Z"
"475945.445946","2024-10-23T17:00:00.000Z"
"483938.893939","2024-10-24T04:00:00.000Z"
"483938.893939","2024-10-24T17:00:00.000Z"
"489999.5","2024-10-25T04:00:00.000Z"
"489999.5","2024-10-25T17:00:00.000Z"
"489999.5","2024-10-26T04:00:00.000Z"
"489999.5","2024-10-26T17:00:00.000Z"
"502098.265432","2024-10-27T04:00:00.000Z"
"502098.265432","2024-10-27T17:00:00.000Z"
"502098.265432","2024-10-28T06:00:00.000Z"
"502098.265432","2024-10-28T19:00:00.000Z"
"502098.265432","2024-10-29T08:00:00.000Z"
"502098.265432","2024-10-29T21:00:00.000Z"
"502098.265432","2024-10-30T04:00:00.000Z"
"502098.265432","2024-10-30T17:00:00.000Z"
"502098.265432","2024-10-31T04:00:00.000Z"
"502098.265432","2024-10-31T17:00:00.000Z"
"527691.807692","2024-11-01T04:00:00.000Z"
"527691.807692","2024-11-01T17:00:00.000Z"
"529595.459596","2024-11-02T04:00:00.000Z"
"529595.459596","2024-11-02T17:00:00.000Z"
"529595.459596","2024-11-03T04:00:00.000Z"
"529595.459596","2024-11-03T17:00:00.000Z"
"517221.722222","2024-11-04T04:00:00.000Z"
"517221.722222","2024-11-04T17:00:00.000Z"
"529595.459596","2024-11-05T05:00:00.000Z"
"529595.459596","2024-11-05T18:00:00.000Z"
"529595.459596","2024-11-06T05:00:00.000Z"
"529595.459596","2024-11-06T18:00:00.000Z"
"529595.459596","2024-11-07T05:00:00.000Z"
"529595.459596","2024-11-07T18:00:00.000Z"
"514914.754237","2024-11-08T05:00:00.000Z"
"514914.754237","2024-11-08T18:00:00.000Z"
"514914.754237","2024-11-09T05:00:00.000Z"
"514914.754237","2024-11-09T18:00:00.000Z"
"514914.754237","2024-11-10T05:00:00.000Z"
"514914.754237","2024-11-10T18:00:00.000Z"
"514914.754237","2024-11-11T05:00:00.000Z"
"514914.754237","2024-11-11T18:00:00.000Z"
"514914.754237","2024-11-12T05:00:00.000Z"
"514914.754237","2024-11-12T18:00:00.000Z"
"514914.754237","2024-11-13T05:00:00.000Z"
"514914.754237","2024-11-13T18:00:00.000Z"
"529595.459596","2024-11-14T05:00:00.000Z"
"529595.459596","2024-11-14T18:00:00.000Z"
"517221.722222","2024-11-15T05:00:00.000Z"
"517221.722222","2024-11-15T18:00:00.000Z"
"529595.459596","2024-11-16T05:00:00.000Z"
"529595.459596","2024-11-16T18:00:00.000Z"
"529595.459596","2024-11-17T05:00:00.000Z"
"529595.459596","2024-11-17T18:00:00.000Z"
"547272.227272","2024-11-18T05:00:00.000Z"
"547272.227272","2024-11-18T18:00:00.000Z"
"517221.722222","2024-11-19T05:00:00.000Z"
"517221.722222","2024-11-19T18:00:00.000Z"
"517221.722222","2024-11-20T05:00:00.000Z"
"517221.722222","2024-11-20T18:00:00.000Z"
"517221.722222","2024-11-21T05:00:00.000Z"
"517221.722222","2024-11-21T18:00:00.000Z"
"521612.403226","2024-11-22T05:00:00.000Z"
"521612.403226","2024-11-22T18:00:00.000Z"
"521612.403226","2024-11-23T05:00:00.000Z"
"521612.403226","2024-11-23T18:00:00.000Z"
"510057.979532","2024-11-24T05:00:00.000Z"
"510057.979532","2024-11-24T18:00:00.000Z"
"510057.979532","2024-11-25T05:00:00.000Z"
"510057.979532","2024-11-25T18:00:00.000Z"
"507499.5","2024-11-26T05:00:00.000Z"
"507499.5","2024-11-26T18:00:00.000Z"
"521612.403226","2024-11-27T05:00:00.000Z"
"521612.403226","2024-11-27T18:00:00.000Z"
